"","Read_Count_1_A1","Read_Count_1_A2","Read_Count_1_A3","Read_Count_1_B1","Read_Count_1_B2","Read_Count_1_B3","Read_Count_1_C1","Read_Count_1_C2","Read_Count_1_C3","Read_Count_2_A1","Read_Count_2_A2","Read_Count_2_A3","Read_Count_2_B1","Read_Count_2_B2","Read_Count_2_B3","Read_Count_2_C1","Read_Count_2_C2","Read_Count_2_C3"
"CONCOCT_11.faa_10131_pilon_3",0,0,0,0,0,0,0,0,0,0,0,0,2.00540976686193,0,1.52810578277583,0,0,0
"CONCOCT_11.faa_10131_pilon_35",0,0,0,0,0,1.2699051511027,0,0,0,0,1.12632030154344,0,0.680779324211184,0.691291393872878,0,0,0,0
"CONCOCT_11.faa_10914_pilon_11",0,0,0,0,0,0,0,0,0,0,1.12632030154344,2.2200242362314,0,0,1.93587601589151,0,0,0
"CONCOCT_11.faa_10914_pilon_3",0,1.13514860294646,1.13514860294646,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13076358770353,0
"CONCOCT_11.faa_10914_pilon_4",0,0,1.13514860294646,0,0,0,0,0,0,0,1.12632030154344,0,2.00540976686193,0,0,0,0,0
"CONCOCT_11.faa_12057_pilon_17",0,0,0,2.51905105742653,0,0,0,0,0,0,1.12632030154344,0,0,0.691291393872878,0,0,0,0
"CONCOCT_11.faa_12057_pilon_36",0,0,0,1.12632030154344,0,1.6402440874628,0,0,0,0,0,0,0.680779324211184,1.15669205989051,0,0,0,0
"CONCOCT_11.faa_12057_pilon_46",3.21429371353875,0,0,5.72935002917201,5.14189698817093,4.47065768077268,1.19289622961429,0,0,0,0,2.2200242362314,6.33264919511091,5.17150751703734,4.96093363587631,0,0,0
"CONCOCT_11.faa_12057_pilon_48",0,0,0,1.12632030154344,0,0,0,0,0,0,0,0,1.77062685255819,0.691291393872878,0.957568906006544,0,0,0
"CONCOCT_11.faa_12057_pilon_5",2.18556119836197,0,0,0,1.12632030154344,1.6402440874628,1.19289622961429,0,0,0,1.12632030154344,0,0,0,0,0,0,0
"CONCOCT_11.faa_12167_pilon_1",0,0,0,0,0,0,0,0,0,0,0,0,1.14143991027659,1.15669205989051,0.957568906006544,0,0,0
"CONCOCT_11.faa_12167_pilon_19",0,0,0,0,1.12632030154344,1.6402440874628,0,0,0,0,0,0,0,1.15669205989051,0,0,0,0
"CONCOCT_11.faa_13395_pilon_1",0,1.7624864696129,1.7624864696129,1.12632030154344,0,0,1.19289622961429,1.12632030154344,0,0,0,0,0,0,0,1.18759295706719,0,0
"CONCOCT_11.faa_13395_pilon_15",0,0,0,0,0,0,0,0,0,0,1.75104577544788,0,0,1.50801519196939,0,0,0,0
"CONCOCT_11.faa_13395_pilon_35",0,0,0,0,0,0,0,0,0,1.50695904076543,1.12632030154344,0,1.14143991027659,0,0.957568906006544,0,0,0
"CONCOCT_11.faa_13395_pilon_4",0,0,0,0,0,0,0,0,0,0,0,0,2.5420211421164,1.15669205989051,0,0,0,0
"CONCOCT_11.faa_13395_pilon_45",0,0,0,0,0,0,0,1.12632030154344,0,0,1.12632030154344,1.1503457721355,0,1.50801519196939,0,0,0,0
"CONCOCT_11.faa_13395_pilon_49",1.75104577544788,0,0,0,0,0,0,0,0,0,1.75104577544788,0,0,0.691291393872878,0,0,0,0
"CONCOCT_11.faa_13395_pilon_65",0,0,0,1.75104577544788,1.12632030154344,0,0,0,0,0,0,1.1503457721355,1.14143991027659,0,0.957568906006544,0,0,0
"CONCOCT_11.faa_13697_pilon_18",1.12632030154344,0,0,0,1.12632030154344,0,0,0,0,0,0,0,1.77062685255819,0.691291393872878,1.52810578277583,0,0,0
"CONCOCT_11.faa_13697_pilon_36",0,0,0,1.12632030154344,1.12632030154344,1.2699051511027,0,0,0,0,0,0,1.49006501104668,2.70764721449325,1.93587601589151,0,0,0
"CONCOCT_11.faa_13697_pilon_4",1.12632030154344,0,0,1.12632030154344,0,0,0,0,0,0.941896344209907,0,0,0,1.15669205989051,0,0,0,0
"CONCOCT_11.faa_13697_pilon_47",0,0,0,0,1.12632030154344,0,0,0,0,0,0,0,1.14143991027659,0,0,0,2.46100187214152,0
"CONCOCT_11.faa_1394_pilon_1",1.75104577544788,0,0,1.75104577544788,0,0,0,0,0,0,0,0,0,0.691291393872878,0,0,0,0
"CONCOCT_11.faa_14260_pilon_101",0,0,0,1.12632030154344,0,0,0,0,0,0,0,0,0,1.79031873861704,1.52810578277583,0,0,0
"CONCOCT_11.faa_14260_pilon_104",1.12632030154344,0,0,1.12632030154344,0,0,0,0,0,1.91194274942831,1.12632030154344,0,0,0,0,0,0,0
"CONCOCT_11.faa_14260_pilon_106",1.12632030154344,0,0,1.12632030154344,0,0,0,1.12632030154344,0,0,1.75104577544788,0,0,0,0.957568906006544,0,0,0
"CONCOCT_11.faa_14260_pilon_107",0,0,1.13514860294646,0,0,0,0,1.12632030154344,0,0,1.12632030154344,2.2200242362314,0,0,0,0,0,0
"CONCOCT_11.faa_14260_pilon_117",1.75104577544788,0,0,0,0,0,0,1.12632030154344,0,0.941896344209907,0,1.1503457721355,0,0,0.957568906006544,0,0,0
"CONCOCT_11.faa_14260_pilon_127",0,0,0,1.12632030154344,0,0.770388078673092,0,0,0,0,0,0,0,1.15669205989051,0,0,1.08847908277023,0
"CONCOCT_11.faa_14260_pilon_133",0,0,0,0,1.12632030154344,1.6402440874628,0,0,0,0,0,0,1.14143991027659,1.15669205989051,0,0,0,0
"CONCOCT_11.faa_14260_pilon_16",0,2.19825386157051,0,0,0,0,0,0,0,0,0,0,0,1.50801519196939,0,0,0,0
"CONCOCT_11.faa_14260_pilon_162",1.12632030154344,0,0,0,0,0,0,0,0,0,0,0,1.14143991027659,0.691291393872878,1.93587601589151,0,0,0
"CONCOCT_11.faa_14260_pilon_170",2.18556119836197,0,0,2.78974214923011,1.75104577544788,1.6402440874628,0,0,0.968668644008448,0,0,0,1.77062685255819,2.70764721449325,1.93587601589151,0,1.08847908277023,0
"CONCOCT_11.faa_14260_pilon_171",0,0,1.13514860294646,0,0,2.17907874287907,0,0,0,0,0,0,2.00540976686193,1.79031873861704,2.73383319501737,0,0,0
"CONCOCT_11.faa_14260_pilon_204",0,0,0,1.12632030154344,0,0.770388078673092,0,0,0,0,0,0,1.14143991027659,0.691291393872878,0.957568906006544,0,1.08847908277023,0
"CONCOCT_11.faa_14260_pilon_210",0,0,0,1.75104577544788,0,1.6402440874628,0,0,0,0,0,0,3.14389470887757,1.15669205989051,0.957568906006544,0,0,0
"CONCOCT_11.faa_14260_pilon_221",0,0,0,0,0,1.2699051511027,0,0,0,1.50695904076543,0,0,0,0.691291393872878,0,0,0,0
"CONCOCT_11.faa_14260_pilon_222",0,1.13514860294646,0,0,0,1.6402440874628,0,0,0,0,0,0,0,0.691291393872878,0,0,0,0
"CONCOCT_11.faa_14260_pilon_224",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5442806335588,1.70176850539775,0
"CONCOCT_11.faa_14260_pilon_229",0,0,0,0,0,0,0,1.75104577544788,0,0,0,0,0,0,0.957568906006544,1.5442806335588,0,0
"CONCOCT_11.faa_14260_pilon_238",0,0,0,0,1.12632030154344,0,0,0,0,0,0,1.1503457721355,1.49006501104668,1.79031873861704,0,0,0,0
"CONCOCT_11.faa_14260_pilon_24",0,0,0,2.18556119836197,1.75104577544788,0,0,0,0,0,0,0,0,0,0.957568906006544,0,1.08847908277023,0
"CONCOCT_11.faa_14260_pilon_240",1.75104577544788,0,0,0,0,0,0,0,0,0,0,2.55549310348382,0,0,0.957568906006544,0,0,0
"CONCOCT_11.faa_14260_pilon_243",0,0,1.13514860294646,0,0,0.770388078673092,0,0,0,0,1.12632030154344,1.1503457721355,2.00540976686193,0.691291393872878,0.957568906006544,0,2.13076358770353,0
"CONCOCT_11.faa_14260_pilon_42",1.12632030154344,0,0,1.12632030154344,0,1.2699051511027,0,0,0.968668644008448,0.941896344209907,0,0,1.77062685255819,1.15669205989051,1.93587601589151,0,1.08847908277023,0
"CONCOCT_11.faa_14260_pilon_46",0,0,0,0,0,0.770388078673092,0,0,0,0,0,0,1.14143991027659,0.691291393872878,0.957568906006544,0,0,0
"CONCOCT_11.faa_14260_pilon_50",2.18556119836197,1.13514860294646,1.13514860294646,2.51905105742653,2.18556119836197,2.17907874287907,3.32232991657862,4.39993737787401,2.94471535419355,0,1.12632030154344,1.78213247301402,1.77062685255819,2.70764721449325,3.3813312796154,1.5442806335588,4.86603926643137,3.43771407534643
"CONCOCT_11.faa_14260_pilon_51",2.18556119836197,0,0,1.12632030154344,0,0,0,0,0,0,0,0,0.680779324211184,0,0,0,1.08847908277023,0
"CONCOCT_11.faa_14260_pilon_55",0,0,1.7624864696129,0,0,0,0,0,0,0,0,0,0,1.15669205989051,0,0,1.08847908277023,0
"CONCOCT_11.faa_14260_pilon_77",0,0,0,0,1.12632030154344,1.2699051511027,0,0,0,0,0,0,0,0.691291393872878,0.957568906006544,0,0,0
"CONCOCT_11.faa_15078_pilon_1",0,0,1.13514860294646,1.75104577544788,0,0,0,0,0,0,1.12632030154344,0,0,0.691291393872878,0,0,0,0
"CONCOCT_11.faa_15078_pilon_108",0,0,0,0,0,0.770388078673092,0,0,0,0,0,0,1.14143991027659,0,1.52810578277583,0,0,0
"CONCOCT_11.faa_15078_pilon_124",0,0,0,2.18556119836197,0,0,0,0,0,0,0,1.78213247301402,0,0,0,0,0,0
"CONCOCT_11.faa_15078_pilon_136",2.18556119836197,0,1.13514860294646,0,0,0,0,0,0,0,1.12632030154344,0,0.680779324211184,0,0,1.8300313768363,1.08847908277023,0
"CONCOCT_11.faa_15078_pilon_184",0,0,0,0,2.51905105742653,0,0,0,0,0,0,0,1.14143991027659,0.691291393872878,0,0,0,0
"CONCOCT_11.faa_15078_pilon_27",0,0,0,1.75104577544788,3.38737617824271,2.57048719131629,0,0,0,0,0,0,0,0,0,0,0,0
"CONCOCT_11.faa_15078_pilon_29",0,0,0,1.12632030154344,2.18556119836197,0.770388078673092,0,0,0,0,0,0,0,0,0,0,0,0
"CONCOCT_11.faa_15078_pilon_46",0,1.13514860294646,1.13514860294646,0,0,1.2699051511027,0,1.75104577544788,0,0,0,0,0,0,0,0,0,1.15669205989051
"CONCOCT_11.faa_15078_pilon_53",0,0,0,1.12632030154344,0,0,0,0,0,0,1.75104577544788,0,0,0,0,0,1.70176850539775,0
"CONCOCT_11.faa_15078_pilon_71",0,0,1.13514860294646,0,0,1.2699051511027,0,0,0,0,0,0,1.49006501104668,1.50801519196939,0,0,0,0
"CONCOCT_11.faa_15078_pilon_72",0,0,0,1.12632030154344,0,0,0,0,0,0,0,0,1.14143991027659,0.691291393872878,0,0,2.13076358770353,0
"CONCOCT_11.faa_15078_pilon_74",0,0,0,0,0,0,0,0,0,0,0,0,1.77062685255819,0,0,0.712694388844498,0,0
"CONCOCT_11.faa_15078_pilon_87",1.12632030154344,0,0,0,1.12632030154344,0.770388078673092,0,0,0,1.50695904076543,1.12632030154344,0,0,0,0,0,1.08847908277023,0
"CONCOCT_11.faa_16192_pilon_1",0,0,0,1.75104577544788,1.75104577544788,0.770388078673092,0,0,0,0,0,0,1.14143991027659,2.40683535474081,0,0,0,0
"CONCOCT_11.faa_16192_pilon_108",1.12632030154344,0,0,0,1.12632030154344,1.6402440874628,0,0,0,0,1.12632030154344,0,0,0,0,0,0,0
"CONCOCT_11.faa_16192_pilon_114",0,0,0,1.12632030154344,1.75104577544788,0,0,0,0,0,0,0,1.49006501104668,0.691291393872878,1.52810578277583,0,0,0
"CONCOCT_11.faa_16192_pilon_21",1.75104577544788,0,0,0,0,0,0,0,0,0,0,0,1.14143991027659,0,0,0,2.46100187214152,0
"CONCOCT_11.faa_16192_pilon_22",0,0,0,0,0,0.770388078673092,0,0,0,0,0,0,1.49006501104668,2.2290862889476,0,0,0,0
"CONCOCT_11.faa_16192_pilon_78",0,0,0,0,1.75104577544788,0,0,0,0,0,0,0,1.14143991027659,0.691291393872878,0,0,0,0
"CONCOCT_11.faa_16192_pilon_9",0,0,0,2.78974214923011,0,0.770388078673092,0,0,0,0,0,0,1.77062685255819,0,1.93587601589151,0,0,0
"CONCOCT_11.faa_16192_pilon_91",0,0,0,0,0,0,0,0,1.95274405422118,0,1.75104577544788,1.1503457721355,0,0,0,0,0,0
"CONCOCT_11.faa_16192_pilon_99",0,0,0,1.75104577544788,0,0,0,1.12632030154344,0,0,0,0,1.14143991027659,0,0,0,0,0
"CONCOCT_11.faa_19661_pilon_11",0,0,1.7624864696129,1.12632030154344,1.12632030154344,0,0,0,0,0,0,0,0.680779324211184,0,0,0,0,0
"CONCOCT_11.faa_19661_pilon_21",0,3.55676128793908,1.7624864696129,0,0,0,1.19289622961429,1.75104577544788,0.968668644008448,0,0,0,0,0,0,0,1.70176850539775,0
"CONCOCT_11.faa_19661_pilon_22",0,1.13514860294646,2.19825386157051,0,1.75104577544788,2.17907874287907,1.19289622961429,1.12632030154344,0,0.941896344209907,1.12632030154344,1.1503457721355,1.49006501104668,2.40683535474081,2.51353445774475,0,2.95586781190398,0
"CONCOCT_11.faa_21268_pilon_20",0,0,0,0,1.12632030154344,3.13142718173166,0,0,0,0,0,0,2.20727837575172,3.06638873764654,3.24463006263452,0,1.08847908277023,0
"CONCOCT_11.faa_21268_pilon_26",0,0,0,1.12632030154344,0,0,0,0,0,0,0,0,2.00540976686193,0,0.957568906006544,0,0,0
"CONCOCT_11.faa_22325_pilon_102",1.75104577544788,0,1.7624864696129,1.75104577544788,1.12632030154344,1.2699051511027,0,1.12632030154344,0,0,0,0,0,0.691291393872878,0,0,0,0
"CONCOCT_11.faa_22325_pilon_103",1.12632030154344,1.13514860294646,0,0,1.12632030154344,0,0,1.12632030154344,0,0,1.12632030154344,1.1503457721355,0,0.691291393872878,0,0,1.70176850539775,0
"CONCOCT_11.faa_22325_pilon_104",1.12632030154344,0,0,0,0,0,1.19289622961429,1.75104577544788,0,0,0,1.1503457721355,0,0,0,1.5442806335588,0,1.15669205989051
"CONCOCT_11.faa_22325_pilon_2",0,0,0,1.12632030154344,0,1.2699051511027,0,0,0,1.50695904076543,0,0,0,2.02631894569159,0.957568906006544,0,0,0
"CONCOCT_11.faa_22325_pilon_27",0,0,0,0,0,0,0,0,0,0,0,1.1503457721355,0,0,0.957568906006544,0,2.72954992946584,0
"CONCOCT_11.faa_22325_pilon_55",1.75104577544788,0,0,0,0,0,0,0,0.968668644008448,0,1.12632030154344,0,0,0,0,1.18759295706719,0,0
"CONCOCT_11.faa_22325_pilon_73",0,0,1.13514860294646,0,0,0,0,0,0,1.91194274942831,0,0,0,0,0,0,1.08847908277023,0
"CONCOCT_11.faa_22325_pilon_81",1.12632030154344,0,0,2.18556119836197,2.78974214923011,1.2699051511027,1.19289622961429,0,0,0,0,0,3.04195527139072,3.16855657215461,3.09360696081999,0,2.46100187214152,0
"CONCOCT_11.faa_22325_pilon_98",1.75104577544788,0,0,0,0,0,0,1.12632030154344,0,0,0,0,0,0.691291393872878,0,0,1.70176850539775,0
"CONCOCT_11.faa_2389_pilon_1",0,0,0,0,0,0.770388078673092,0,0,0,0.941896344209907,0,0,0.680779324211184,0.691291393872878,0,0,1.08847908277023,0
"CONCOCT_11.faa_3857_pilon_2",1.75104577544788,0,0,3.01757885941144,1.12632030154344,0,0,0,0,0,0,0,2.68415646874386,3.43771407534643,1.93587601589151,0,2.46100187214152,1.15669205989051
"CONCOCT_11.faa_3857_pilon_3",0,0,0,0,1.12632030154344,0,0,0,0,0,0,0,1.14143991027659,1.50801519196939,0,0,0,0
"CONCOCT_11.faa_4468_pilon_1",4.03378953034606,3.03183117279433,3.6964522128418,3.38737617824271,3.54190027624009,4.5596945454496,5.20988776255286,4.39993737787401,3.40194955064663,0,0,0,3.32841738513209,2.70764721449325,1.52810578277583,2.06843351614958,2.95586781190398,3.26396518456383
"CONCOCT_11.faa_4468_pilon_23",1.75104577544788,0,0,0,0,0,0,0,0,0,0,0,0.680779324211184,0,0.957568906006544,0,1.08847908277023,0
"CONCOCT_11.faa_4468_pilon_32",0,0,0,2.18556119836197,0,0,0,0,0,0,0,0,0,1.15669205989051,0,0,1.08847908277023,0
"CONCOCT_11.faa_4468_pilon_40",0,0,0,1.12632030154344,0,0,0,1.12632030154344,0,0,0,0,1.77062685255819,0,0,0,0,0
"CONCOCT_11.faa_4468_pilon_44",0,0,0,0,0,0.770388078673092,0,0,1.54303430619955,0,0,1.78213247301402,1.49006501104668,0,0,0,0,0
"CONCOCT_11.faa_4468_pilon_57",0,0,2.53247840695181,0,0,0,0,0,0,0,0,0,0.680779324211184,0,0,0.712694388844498,0,0
"CONCOCT_11.faa_4804_pilon_20",0,0,0,0,0,0,0,0,0,0,0,0,0.680779324211184,0.691291393872878,1.93587601589151,0,0,0
"CONCOCT_11.faa_4804_pilon_24",1.12632030154344,0,1.7624864696129,0,0,0,0,0,0,0,1.12632030154344,0,1.14143991027659,0,0,0,0,0
"CONCOCT_11.faa_5911_pilon_12",0,0,1.13514860294646,1.12632030154344,0,0,0,0,0,0,0,0,1.49006501104668,0,0,0,1.08847908277023,0
"CONCOCT_11.faa_5911_pilon_33",0,0,1.13514860294646,0,0,0,0,0,0,0,1.75104577544788,0,0.680779324211184,0,0.957568906006544,0,0,0
"CONCOCT_11.faa_6769_pilon_101",0,0,0,0,0,0.770388078673092,0,0,0,0,0,0,1.77062685255819,1.79031873861704,0,0,0,0
"CONCOCT_11.faa_6769_pilon_93",0,0,0,0,0,0,0,0,0,0,0,0,1.14143991027659,1.79031873861704,0,0,0,0
"CONCOCT_11.faa_8549_pilon_17",1.12632030154344,0,0,1.12632030154344,1.75104577544788,0,0,0,0,0,0,0,1.14143991027659,2.02631894569159,0.957568906006544,0,0,0
"CONCOCT_11.faa_8549_pilon_19",0,0,0,0,0,0,0,0,0,0,0,0,1.14143991027659,1.15669205989051,0,0,1.08847908277023,0
"CONCOCT_11.faa_8549_pilon_20",0,0,1.13514860294646,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46100187214152,0
"CONCOCT_11.faa_8549_pilon_21",0,1.7624864696129,0,0,0,0,0,0,0,0,1.12632030154344,1.1503457721355,0,0,0,0,1.08847908277023,0
"CONCOCT_11.faa_8549_pilon_42",1.75104577544788,0,0,0,0,0,0,0,0,0.941896344209907,1.75104577544788,0,0,0,0,0,0,0
"CONCOCT_11.faa_8549_pilon_49",0,0,0,0,0,0,0,0,0,0,2.78974214923011,0,0,1.50801519196939,0,0,0,0
"CONCOCT_11.faa_8549_pilon_50",1.12632030154344,0,0,1.12632030154344,0,0,0,0,0,0,0,0,1.14143991027659,1.50801519196939,0,0,0,0
"CONCOCT_11.faa_8549_pilon_51",0,0,0,0,0,1.2699051511027,0,0,0,0,0,0,1.49006501104668,0,0,0,0,0
"CONCOCT_11.faa_8549_pilon_81",0,0,1.13514860294646,1.12632030154344,0,0.770388078673092,0,0,0,0,0,0,1.77062685255819,0,0,0,0,0
"CONCOCT_11.faa_8549_pilon_82",2.51905105742653,2.19825386157051,1.13514860294646,2.78974214923011,1.75104577544788,0,1.19289622961429,0,0,3.88906223479433,1.75104577544788,1.1503457721355,2.00540976686193,2.02631894569159,0.957568906006544,0,1.70176850539775,0
"CONCOCT_11.faa_8549_pilon_84",0,0,0,0,0,0.770388078673092,0,1.12632030154344,0,0,1.12632030154344,0,0.680779324211184,0,0,0,1.08847908277023,0
"CONCOCT_11.faa_9211_pilon_10",0,0,0,1.12632030154344,0,0.770388078673092,0,0,0,0,0,0,1.14143991027659,1.79031873861704,1.93587601589151,0,0,0
"CONCOCT_11.faa_9211_pilon_146",1.12632030154344,0,0,0,0,0.770388078673092,0,0,0,1.50695904076543,1.75104577544788,0,1.77062685255819,1.79031873861704,1.52810578277583,0,0,0
"CONCOCT_11.faa_9211_pilon_147",0,0,0,1.75104577544788,1.12632030154344,0,0,0,0,0.941896344209907,0,0,0,0,0,0,1.70176850539775,0
"CONCOCT_11.faa_9211_pilon_168",0,0,0,1.12632030154344,0,0,0,0,0,0,0,0,1.14143991027659,1.15669205989051,0.957568906006544,0,0,0
"CONCOCT_11.faa_9211_pilon_180",2.51905105742653,0,0,0,0,0,0,0,0,0,0,0,1.49006501104668,0,0,0,1.70176850539775,0
"CONCOCT_11.faa_9211_pilon_186",0,0,0,0,1.75104577544788,1.2699051511027,0,0,0,0,0,0,1.14143991027659,1.50801519196939,2.2534261144197,0,1.08847908277023,0
"CONCOCT_11.faa_9211_pilon_209",0,0,1.13514860294646,0,0,0,0,0,0,0.941896344209907,0,1.1503457721355,0,0.691291393872878,0,0,1.08847908277023,0
"CONCOCT_11.faa_9211_pilon_232",1.12632030154344,0,0,0,1.12632030154344,0,0,0,0,0,1.75104577544788,0,0,0,0,0,1.08847908277023,0
"CONCOCT_11.faa_9211_pilon_240",0,0,0,1.12632030154344,0,0,0,0,0,0,0,0,1.49006501104668,1.50801519196939,0,0,0,0
"CONCOCT_11.faa_9211_pilon_242",0,0,1.13514860294646,0,0,0.770388078673092,1.19289622961429,0,0,0,1.12632030154344,0,1.14143991027659,0,0,0,0,0
"CONCOCT_11.faa_9211_pilon_246",1.12632030154344,0,1.7624864696129,0,0,0,0,1.12632030154344,0,0,0,0,0.680779324211184,0,0,0,0,0
"CONCOCT_11.faa_9211_pilon_56",1.12632030154344,0,0,0,1.12632030154344,0,0,0,0,0,0,0,0,0.691291393872878,0,0,1.70176850539775,0
"CONCOCT_11.faa_9211_pilon_6",0,0,0,1.75104577544788,0,0,0,0,0,0,0,0,0.680779324211184,0,0,0,1.70176850539775,0
"CONCOCT_11.faa_9211_pilon_66",1.12632030154344,0,0,2.18556119836197,0,0,0,0,0,0,0,0,2.5420211421164,1.50801519196939,1.52810578277583,0,0,0
"CONCOCT_11.faa_9211_pilon_71",0,0,0,3.01757885941144,3.01757885941144,2.17907874287907,0,0,0,0,0,0,3.83452108331759,2.83739482682541,1.93587601589151,0,0,0
"CONCOCT_11.faa_9211_pilon_9",1.12632030154344,0,0,0,0,0,0,0,0,0,1.12632030154344,0,0,1.50801519196939,0,0,0,0
"CONCOCT_11.faa_9211_pilon_95",0,0,0,0,1.12632030154344,0.770388078673092,0,0,0,0,0,0,1.14143991027659,0,0.957568906006544,1.18759295706719,2.13076358770353,0
